,col1,col2,col3
97,玻利维亚囚犯装羊越狱失败:披羊毛外套 四肢着地逃跑,原标题：玻利维亚囚犯装羊越狱被发现：披羊毛外套 四肢着地逃跑海外网2月15日电 据美国《纽约邮报》2月14日报道，2月初，玻利维亚一名杀人犯为越狱想出奇招：他穿着羊毛外套在地上爬行，试图将伪装成羊。最终，他被重新拘留。这名囚犯叫迪亚兹，因杀人罪被判关押在玻利维亚一座最高级别监狱15年。当地时间2月4日，迪亚兹披着一件毛茸茸的羊毛外套试图躲过监狱保安，但保安注意到了这名囚犯不在牢房内。监狱官员说，迪亚兹认为寒冷的天气可以为他逃跑提供掩护。在监狱方面公布的照片中，可以看到迪亚兹穿着毛茸茸的外套，在草原上四肢着地试图逃走。最终，他被重新拘留。（海外网 张霓）,军事
98,中国援土耳其抗震救灾物资快速通关 启运伊斯坦布尔,原标题：中国援助土耳其抗震救灾物资快速通关 启运伊斯坦布尔中新网上海2月15日电 （陈静 黄波 石明明） 15日凌晨3时54分，搭载67吨中国政府援助土耳其抗震救灾物资的TK6527货机航班在上海边检机关快速验放下，从上海浦东国际机场起飞前往土耳其伊斯坦布尔。据统计，自2月6日土耳其发生强烈地震后，截至2月15日，上海边检机关已累计验放载运土耳其地震灾区救援物资的货运航班3架次，累计保障毛毯、帐篷等200余吨救援物资快速通关运抵灾区。据悉，当日从浦东国际机场口岸运往土耳其的是第三批中国政府救援物资，主要包括帐篷等急需用品。当前土耳其灾区正同时遭遇雨雪低温恶劣天气，该批物资运抵后，将有效支持和保障震后受灾地区人员救助和安置工作。为保障该批救援物资快速通关运抵灾区，上海边检总站上海机场边检站主动对接航班代理公司，及时掌握航班抵离信息和救援物资通关计划。0时10分，随着货机缓缓抵靠浦东国际机场303桥位，上海机场边检站通过上海边检“单一窗口”电子申报平台，主动为该航班提供“直接往返机组人员免办边检手续”通关便利。针对部分机组人员换班需求，该站提前开辟绿色通道，为机组人员快速办结换班手续，同时派出执勤警力通过科技手段对航班进行非接触式清舱检查，迅速办妥该航班入境手续，保障机组员工“少跑腿”，货运航班“随即办”。据介绍，救援物资装卸期间，上海边检机关部署警力加强机坪巡查和货物装卸区域安全监管，货物装载完毕后，边检民警快速登机查验，同步在后台快速办结该航班出境通关手续，确保救援物资快运快发、准点启运。,军事
99,俄安全局局长：已针对乌“恐袭威胁”加强防范,原标题：俄安全局局长：已针对乌“恐袭威胁”加强防范参考消息网2月15日报道 据今日俄罗斯电视台网站2月14日报道，俄罗斯联邦安全局局长亚历山大·博尔特尼科夫称，乌克兰特种部队和民族主义组织针对俄罗斯关键民用和军事基础设施以及政府机构发动的恐怖袭击数量显著增加。报道称，博尔特尼科夫14日在国家反恐委员会的一次会议上宣布，已经对交通以及燃料和能源设施采取了额外的安全措施。他还提出了加强反恐保护、加大力度防范公民参与恐怖活动等问题。博尔特尼科夫说：“敌人正在不遗余力地发动一场宣传战，旨在使人们变得激进，让年轻人参与恐怖主义和极端主义活动。”他还说：“在这种情况下，当局和反恐委员会正在采取额外措施，以确保这些设施免遭恐怖袭击，并全面加强防范。”他还声称，基辅的行动得到了“西方国家集体”的协助。据报道，俄罗斯对外情报局13日称，美国求助于伊斯兰极端分子来策划在俄罗斯和其他前苏联加盟共和国发动恐怖袭击，它还称其中一个组织正在叙利亚的一个基地接受以此为目的的训练。据莫斯科说，华盛顿招募了约60名在中东地区活动的恐怖分子，目前正在叙利亚的坦夫美国军事基地对他们进行培训，教他们如何制造和使用简易爆炸装置。报道提到，早在去年12月，俄罗斯对外情报局局长谢尔盖·纳雷什金就声称，白宫奉行的政策是“沿俄罗斯的外部周边创建一个不稳定地带”，俄罗斯和独联体国家的安全部门有一个共同的目标，即“对抗”西方的“破坏性行动”。（编译/许燕红）,军事
100,白宫：被美击落3个飞行物与中国无关 用于商业或研究,原标题：白宫承认了！据英国《卫报》14日报道，白宫官员当天表示，近日被美国军机击落的三个不明飞行物，没有迹象显示它们与中国有关，而且它们很可能并非是恶意用途，而是被用于商业或研究活动。白宫国家安全委员会发言人约翰•柯比周二下午告诉记者，美国方面没有发现任何证据能将这三个飞行物与中国或任何其他国家的情报收集活动联系起来。白宫国家安全委员会发言人约翰•柯比“我们还没有看到任何迹象表明这三个物体是间谍计划的一部分，或者能证实它们参与了某种来自境外的情报收集工作，”他说。柯比还说，相反“最有可能解释”是，这些飞行物是出于商业或研究目的，由私人企业放飞的，尽管仍没有哪一方站出来承认飞行物是他们所有。另据加拿大环球新闻（globalnews）报道，在随后的新闻发布会上，在被问及美国是如何得出上述结论时，白宫新闻秘书卡琳·让-皮埃尔拒绝提供更多细节。她说：“我不打算谈论情报部门的工作流程，但我能说的是他们正在考虑——有人强烈认为这些物体确实是非恶意的。”这位白宫发言人还否认美国总统拜登在下令将这些飞行物击落时行动过于草率，声称当时拜登是依照五角大楼提供的建议行事的。她说：“我认为总统不应该因为他采取行动确保我们的领空、民用领空的安全而感到丢脸。”美联社称，美军参谋长联席会议主席马克·米利14日在布鲁塞尔的一次简报会上证实，美国军机12日试图击落休伦湖上空的飞行物时，第一发导弹并没有命中目标。米利还称，第一枚导弹“无害地落在”湖水中，而第二枚导弹成功击落了该飞行物。此前，美国有线电视新闻网（CNN）曝出有关美国军机在美国和加拿大上空击落的三个物体的部分细节。报道援引五角大楼13日发给国会议员的一份备忘录显示，周六（11日）在加拿大领空被击落的物体似乎是一个“小型的带有金属的气球”。备忘录谈到12日于美国密歇根州和加拿大安大略省之间休伦湖上空被击落的物体时称，该物体被击中后“缓缓下落”入水。而上周五（10日）在阿拉斯加上空被击落的物体有“一辆小汽车大小”。“这些物体与（此前的）中国的气球不太相似，比中国的气球小得多，在我们找到碎片之前，我们不会确定它们的特征，我们正在努力找到碎片。”CNN援引白宫国家安全委员会发言人的话说。,军事
101,美方炒作：后三个击落的“比之前的中国飞艇小得多”,原标题：美方继续炒作：后三个击落的“比之前的中国飞艇小得多”[文/观察者网 王世纯]美国方面继续出动空军“大动干戈”地击落各种“不明飞行物”，美国媒体透露了部分被击落物细节。美国有线电视新闻网（CNN）当地时间13日报道称，五角大楼当天发给国会议员的一份备忘录首次以官方形式曝出近几天在美加上空被击落飞行物的部分细节。备忘录显示，周六（11日）在加拿大领空被击落的物体似乎是一个“小型的带有金属的气球，下方携带有有效载荷”。CNN在报道中称，除了11日在加拿大击落的飞行物，备忘录还提及了有关12日于美国密歇根州和加拿大安大略省之间休伦湖上空被击落的物体称，该物体被击中后“缓缓下落”入水。备忘录还称，上周五（10日）在阿拉斯加上空被击落的物体有“一辆小汽车大小”，要远远小于之前被击落的飞艇。“我们目前没有关于这个物体的进一步细节，包括它的全部功能、用途或来源”。五角大楼这一备忘录还称，“不应假定过去几天发生的事有关联。”CNN报道称，就在美国军方向国会提供备忘录之际，美国国会议员正迫切希望能进一步地了解，拜登政府为什么在三天内击落了三个不明飞行物。CNN援引白宫国家安全委员会发言人的话说：“这些物体与（此前的）‘中国的气球’不太相似，比之前的气球小得多，在找到碎片之前，我们不会确定它们的特征。我们现在正在努力找到碎片。”与此同时，参议院多数党领袖查克·舒默宣称，参议员们对上周末在北美领空被击落的不明飞行物“只掌握初步细节”，但预计会在当地时间14日的简报会上分享更多信息。当下，气球引发的党派之争还在继续，面对外界的批评，白宫发言人2月13日否认美国总统拜登最近采取下令击落在美国领空上空盘旋的高空物体，是政治压力的结果。近期，美国空军在北美击落了三个所谓“不明飞行物”。白宫当地时间10日宣称美国战机击落一个漂浮在阿拉斯加上空的“不明物体”。白宫国家安全委员会发言人约翰·柯比表示，目前尚不清楚这个“高空物体”的用途或来源，但他称，该物体被击落是因为它漂浮在40000英尺（12192米）的高空，对民用航空构成了“合理的威胁”。随后，美国空军当地时间11日又在加拿大上空击落了一个“不明飞行物”。但两国官方迄今都没有就该物体的能力、目的或来源做进一步说明，也没有说明击落它们的必要性和紧迫性。而这种做法，进一步激发了美国媒体与舆论的猜疑与炒作。五角大楼当地时间12日又宣称，一架F-16战机当天在位于美国密歇根州和加拿大安大略省之间的休伦湖上空击落一个空中物体。五角大楼新闻秘书赖德在一份声明中称，该物体没有被评估为军事威胁，但存在飞行危险，且评估认为其有潜在的监视能力。目前，美方将努力回收该物体。赖德还表示，这个物体就是此前一天雷达在美国蒙大拿州上空探测到的那个物体。对于美国方面频繁炒作“中国无人飞艇”一事，我外交部多次驳斥。汪文斌表示，中国民用无人飞艇误入美国领空，完全是不可抗力导致的意外偶发事件。至于你提到的其他所谓“不明飞行物”的情况，我并不了解，但是我们在这里想要告诉大家的是，美方频频发射先进导弹来击落“不明的飞行物”，这是用力过猛的过度反应。汪文斌表示，我们注意到美国国内的很多人都在质疑，这种做法除了耗费美国纳税人的金钱之外，又能给美国和美国人民带来什么实际收益？,军事
102,美军“尼米兹”号与“马金岛”号编队在南海联合演练,原标题：美军“尼米兹”号与“马金岛”号编队在南海联合演练（观察者网 讯）据美国海军学会新闻网（USNI News）报道，美海军航母打击群和两栖戒备群正在南海海域进行演练行动，报道引用美国海军新闻稿称，“尼米兹”号（CVN-68）航母打击群（CSG）和“马金岛”号（LHD-8）两栖戒备群（ARG）从上周六开始执行所谓“综合远征打击部队”（ESF）行动，但此外并未透露两个编队将共同行动的时长。2月11日，一架为“马金岛”号ARG加强配属的第362倾转旋翼机中队的MV-22飞过“尼米兹”号航母上空 图片来源：美国海军报道称，新闻稿中还提到了跟随“马金岛”号两栖戒备群的有美国海军陆战队第13远征部队（MEU），以便使尼米兹打击群能够有效利用陆战队特遣队的多功能能力。上周，“尼米兹”号编队、“马金岛”号编队和第13远征队均在其社交媒体官方账户页面上发布了组成信息图，印证了此次联合演练行动。此次“综合远征打击部队”行动，属于第7舰队和美陆战队第3远征军等单位组织的实验性演习“高贵融合”的一部分，而此前根据USNI报道，美国海军就一直尝试如何将搭载F-35B的两栖攻击舰与航空母舰搭配集成，去年6月，“美国”级两栖攻击舰二号舰“的黎波里”号就曾与“林肯”号和“里根”号航母共同参加了“勇敢盾牌”演习。此次跟随“尼米兹”号航母参加“综合远征打击部队”的航母打击群中，包括第17舰载机联队、4艘“阿利·伯克”级驱逐舰（DDG-60“保罗·汉密尔顿”号、DDG-73“迪凯特”号、DDG-93“钟云”号、DDG-108“韦恩·E·迈耶”号）和1艘“提康德罗加”级巡洋舰（CG-52“邦克山”号），但此前“保罗·汉密尔顿”和“邦克山”号曾在2月7日在印度洋与印度海军巡逻舰进行联合航行，目前应已脱离编队；“马金岛”号两栖戒备群中则包括圣安东尼奥级两栖运输舰LPD-23“安克雷奇”号，随舰搭载的第13远征队包括数个陆战队营、并加强了倾转旋翼机中队VMM-362及陆战队攻击战斗机中队VMFA-122（装备F-35B），此外，另外一艘“圣安东尼奥”级LPD-26约翰·P·穆萨号正在东帝汶附近进行演习——此处将为“马金岛”号戒备群预定的最后一站。去年12月3日，“尼米兹”号从美国西海岸出发，12月16日转至第7舰队防区。此前根据@南海战略态势感知 所综合的相关消息，“尼米兹”号航母打击群于1月13日证实已进入南海海域，随即前往新加坡进行停靠访问，1月26日，“尼米兹”号打击群离开新加坡，再次返回南海地区。,军事
103,意前总理贝卢斯科尼：若我还在任 不会去见泽连斯基,原标题：意大利前总理贝卢斯科尼：如果我还在任，不会去见泽连斯基（观察者网讯）意大利前总理贝卢斯科尼当地时间12日表示，如果他仍是总理，他将不会寻求与乌克兰总统泽连斯基会面。此前，意总理梅洛尼对自己未受邀参加法德乌三国领导人的巴黎晚宴公开表达了不满。综合路透社和法新社报道，贝卢斯科尼是在当天前往投票站为伦巴第大区地区选举投票时作出上述表态的。他对记者说：“我跟泽连斯基谈话？如果我是意大利部长会议主席（即意大利总理），我绝不会去那里。”报道称，贝卢斯科尼认为，如果泽连斯基此前停止攻击顿涅茨克和卢甘斯克地区，乌克兰“国家遭到破坏、士兵和平民遭到屠杀”的事情就不会发生。“所以我对这位先生的行为做出了非常、非常负面的判断。”他说。此外，贝卢斯科尼还敦促美国对泽连斯基施加压力，称华盛顿应威胁停止向乌克兰运送武器，并承诺如果基辅同意立即停火，美国将提供大规模的援助计划。现年86岁的贝卢斯科尼是意大利右翼力量党的领导人，该政党与兄弟党、联盟党共同组成意大利现在的中右翼执政联盟。意《费加罗》报称，这并非他首次就俄乌冲突发表“有争议的言论”，去年9月大选后不久，他便因称俄罗斯是“被逼入侵”乌克兰而在国内舆论掀起轩然大波。梅洛尼则随后发表声明，同贝卢斯科尼划清界限。法新社称，贝卢斯科尼此番表态也很快引来了梅洛尼政府的回应。意大利总理办公室当地时间12日发布声明称，意政府对于乌克兰的支持“是坚定且令人信服的”，这一点“得到议会多数投票的证实”。意大利力量党籍外长塔亚尼在推特上称，该政党“一直站在欧洲、北约和西方一边，支持乌克兰的独立”。从2月8日起，泽连斯基自俄罗斯发动“特别军事行动”后第二次离开乌克兰，接连拜访英国、法国、德国与政府首脑会面，并访问欧盟总部所在地布鲁塞尔，首次见到欧盟全部27个成员国领导人，呼吁向乌提供先进战斗机以及远程武器。面对泽连斯基的诉求，与其共进晚餐的法国总统马克龙和德国总理朔尔茨纷纷打起“太极”。前者承诺不排除向基辅供应战机，但又称战机“目前不符合乌军需求”；后者虽表示“乌克兰需要多长时间的支持，就提供多长时间的支持”，但其声明谈遍了援乌的“重型火炮、防空系统和坦克”，唯独泽连斯基最盼望的“战机”一词没有出现。在英国，首相苏纳克在联合新闻发布会上就提供战机问题表示“没有什么是不可能的”。 不过，国防大臣华莱士9日指出，将战机用到乌克兰的过程至少需几个月，而英国正专注于向乌提供用作空中掩护的其他武器装备。英国天空新闻台安全防务专家也分析称，“基辅不会获得皇家空军最好的战斗机——新一代F-35 战斗机，但很可能是第一批‘台风’飞机，该机型的设计初衷是用于训练，不适合作战”。,军事
104,美军高级将领回应击落不明飞行物：尚未排除外星物体,原标题：美军高级将领：不排除外星人在内的可能，称其为不明飞行物是有理由的（观察者网讯）过去三天，美国战机击落了三个不明飞行物，但均未通报其详细信息。据路透社报道，美军北美防空司令部司令格伦·范赫克12日在五角大楼简报会上表示，美方尚未排除外星物体或任何其他解释，会尊重美国情报专家的意见。“我们称其为不明飞行物，而不是气球，是有原因的。”范赫克称，美国军方无法立即确定最新发现的三个物体是用如何保持在高空的，它们的推进方式是什么，以及它们来自哪里。当被问及是否已经排除了这些物体来自外太空的可能性时，范赫克只是回应道“会调查清楚，暂时没有排除任何可能性”。他补充说，“在这一点上，我们将继续评估每一个接近北美的不明威胁或潜在威胁，并试图进行辨识”。另一位不愿透露姓名的美国国防部官员在记者会后表示，军方没有任何证据表明这些可疑物体来自外太空。根据五角大楼的声明，美国军方12日出动一架F-16战斗机发射AIM-9X“响尾蛇”导弹，击落在密歇根州靠近加拿大边境的休伦湖上空以大约20000英尺（约6096米）高度飞行的空中物体，这是近八天内美国军机在美加上空进行的第四次同类行动。路透社称，这些事件与美国国防部近几年调查军方观测到的不明飞行物体（UFOs）有关，美国政府将其称为“不明空中现象”（UAPs）。1月12日，美国国家情报总监（DNI）发布的非机密版《2022年不明空中现象（UAP）年度报告》显示，美方收集了来自军事情报办公室、联邦航空管理局、国家海洋和大气管理局、能源部、NASA和各情报机构等约510份编目报告。报告称，UAP事件“持续发生在受管制、敏感的空域，引发对于飞航安全或敌对势力搜集情报的担忧”。不过，到目前为止，并未发生美国班机与UAP相撞的情形。DNI表示，大部分报告缺乏足够证据以确定UAP归属，能确定的物体也并无特殊之处，大多是气球、无人机、鸟类或飘在空中的塑胶袋等。,军事
105,安倍枪击案搜查工作将结束 山上彻也将以数罪被起诉,原标题：安倍枪击案搜查工作将结束 山上彻也将以数罪被起诉海外网2月13日电 据日本《每日新闻》13日报道，奈良县警方当天表示，枪击日本前首相安倍晋三的嫌疑人山上彻也除杀人罪外，还将以违反《武器制造法》、损坏建筑物等数个罪名被追加送交检察厅。至此，为期7个月的安倍枪击案一系列搜查工作即将结束。《每日新闻》称，日本前首相在公众面前被杀害，这是日本在二战后前所未有的案件。被告山上彻也因其母亲加入统一教，而对这一教会产生恨意，并将在日本推广教会活动的安倍选为袭击对象。警方搜查人士表示，山上自发起袭击的一年前，即2021年春季开始自制手枪。根据鉴定结果，他自制的几把枪支都具有很强杀伤力。他还搜集网上资料，用农业肥料等自制了射击用的弹药。此外，在对安倍发起袭击前，山上在奈良市的统一教相关机构对手枪进行试射，损坏了建筑物。警方认为他的行为涉及违反《武器制造法》、《火药类取缔法》以及损坏建筑物等，已将材料追加送交奈良地方检察厅。奈良地方检察厅将于近期对山上的一系列罪名进行追加起诉。（海外网/王珊宁）,军事
106,耶鲁大学日籍教授曾建议老人集体自杀应对老龄化问题,原标题：“解决日本老龄化的唯一办法是老年人集体自杀”，耶鲁大学日籍教授这言论引争议（观察者网讯）当地时间12日，纽约时报报道称，耶鲁大学日籍助理教授成田悠辅（Yusuke Narita）曾公开为日本应对老龄化“出谋划策”称，“唯一的解决办法不就是老年人集体自杀或者一起切腹自尽？”该说法近期在推特上引发争议后，成田悠辅回应称，“集体自杀、一起切腹只是抽象的隐喻，我本应谨慎对待这些词的负面含义，所以经过反省，去年开始，我不再使用这些说法了。”成田悠辅是日本经济学家，毕业于麻省理工，如今在耶鲁大学当助理教授，今年38岁。纽约时报称，他在美国学术界籍籍无名，由于经常在日本的节目中针对日本社会问题发表自己的观点，他在该国国内是一个饱受争议的人物。“老年人集体自杀或者一起切腹自尽”的观点是他在2021年的一档日本节目中提出的。日本新闻网站“J-CAST”透露，从4年前开始，成田就多次在节目中兜售他这一套理论。去年，在另一档日本节目中，当一名学龄男孩要求成田详细阐述他的“集体切腹理论”时，成田向一群学生描述了恐怖电影《仲夏夜惊魂》（Midsommar）中的一幕，片中，一个瑞典邪教组织让其最年长的成员跳崖自杀，成田鼓吹，“很难回答这是好是坏，不过，如果你认为这是好的方式，那么或许你可以努力创造一个这样的社会。”成田还曾在谈及安乐死的话题时称，“将来（日本）可能会讨论强制执行（安乐死）。”纽约时报指出，尽管日本文化中强调“尊老”，但“淘汰老年人”的想法并不是第一次出现，现任自由民主党副总裁的麻生太郎多年前就声称，“老年人赶快去死”；2016年，一名凶犯闯进神奈川一家养老院挥刀乱砍，致19死26重伤，嫌犯在接受审讯时称，自己这样做只是觉得老年人、残疾人对社会无用；在日本民间传说中，家人会把年长的亲人带到山顶或森林的僻静之地，让他们自生自灭。成田的极端立场使其在社交媒体上收获了50多万粉丝，这些粉丝多是沮丧的（日本）年轻人，他们认为自己的前程受到了“老人社会”的阻碍。去年，他在节目中向日本小学生们介绍《仲夏夜惊魂》后，该节目YouTube的评论区，有高龄网民对个人未来表示担忧；但众多高赞评论中，大多是为成田言论拍手叫好的年轻人的声音，“成田教授的言论代表了我们年轻一代的声音，只是我们一般不敢说而已，点赞”“喜欢成田这种‘暴论’”。上月，成田的众多言论在海外社交媒体推特上广泛传播，一度上了推特日本版实时趋势，并引发了巨大争议。东京大学社会学家本田由行（Yuki Honda）称他的言论是“对弱势群体的仇恨”；记者久保田正树（Masaki Kubota）批评，成田的言论“不负责任”，“这种观点可能会使那些对老龄化社会感到恐慌的人生出（极端）想法，‘我的祖父母活得太久了，我们应该摆脱他们。’”还有批评者认为，鉴于日本如今的低出生率和高公共债务，加上该国的政策制定者们因为养老金焦头烂额，而成田的受欢迎程度很可能会过度影响该国的公共政策和社会规范，这是十分危险的。在引发争议后，成田回应称，他的言论被断章取义了，“集体自杀和一起切腹只是抽象的隐喻，我本应该更谨慎对待它们潜在的负面含义，经过自我反省，去年开始，我就不再用这些词了。”日本专栏作家藤崎正人（Masato Fujisaki）在给日本《新闻周刊》撰文时批评，成田的粉丝是一些“认为老人应该马上死去”的群体，因此，这位助理教授的言论“不应简单被视为一种隐喻”。还有日本作家反问，“作为专业的经济学家，成田为何总在电视节目中与‘外行’辩论呢？”本文系观察者网独家稿件，未经授权，不得转载。,军事
107,俄外长：美官员基本承认炸毁“北溪” 甚至津津乐道,原标题：俄外长：美国官员基本承认炸毁“北溪”是他们干的，甚至津津乐道近日，美国调查记者曝光美国军方参与炸毁天然气运输管道“北溪”管道，白宫驳斥这一报道，此事再次引发关注。俄罗斯外长拉夫罗夫日前在接受采访时表示，美国官员基本承认是他们炸毁“北溪”管道。据塔斯社12日报道，拉夫罗夫在接受采访时说：“美国官员基本承认‘北溪-1’和‘北溪-2’的爆炸是他们做的，现在甚至对此津津乐道。”他说，美国认为俄罗斯和德国在过去20至30年合作得太好了，建立了一个基于俄罗斯资源和德国技术的强大联盟。“这开始威胁到许多美国公司的垄断地位。因此有必要以某种方式破坏它，并且就去实施了。”此前，俄罗斯外交部发言人扎哈罗娃称，西方国家阻止莫斯科参与“北溪”管道破坏事件的调查。“我们还经常注意到，丹麦、德国和瑞典不愿进行公开调查，并反对俄罗斯参与调查。”据路透社报道，美国调查记者西摩·赫什2月初在新闻通讯平台Substack上发表了一篇题为《美国如何摧毁“北溪”管道》的文章，他引用匿名消息人士的话称，美国军方参与实施了“北溪”管道破坏事件。2月9日，白宫驳斥上述报道，称这篇文章是“完全虚假和虚构”。,军事
108,土耳其抓捕对震区劣质建筑负有责任的承包商和工程师,原标题：一天签发134份逮捕令！土耳其要抓这些人土耳其抓捕对震区劣质建筑负有责任的承包商和工程师。土耳其司法部长博兹达12日晚说，土检察院当天签发134份逮捕令，抓捕对震区劣质建筑负有直接责任的承包商和工程师。博兹达说，土检察院根据司法部指示，在受地震影响的10个省份设立“地震犯罪调查局”，彻查地震中大量建筑倒塌问题。据土耳其NTV电视台报道，目前土警方已拘捕至少12名相关责任人。据土灾害与应急管理署12日发布的最新统计数据，6日发生在土耳其南部的强震已造成该国近3万人死亡。这场地震造成2万多栋住宅楼倒塌，住宅建筑质量因而受到各界质疑。12日是地震发生后的第7天，救援“黄金72小时”早已过去。尽管有专家表示受困于倒塌房屋下的民众可能存活一周甚至更久，但在低温下找到幸存者的几率愈来愈小。在哈塔伊省安塔基亚市，一名被埋160小时的65岁妇女被从废墟中救出。稍早前，正在该市实施搜救的中国救援队也救出一名被埋150小时的幸存者。,军事
109,西班牙数十万民众游行 抗议削减公共医疗开支,原标题：西班牙数十万民众游行 抗议削减公共医疗开支当地时间12日，西班牙马德里大区医护人员工会等群体在首都马德里市中心举行大规模游行示威活动。据马德里市政当局统计，本次示威活动约有25万人参加；而活动的组织方称，示威者接近100万人。总台记者 廖军华：这里是马德里最具标志性的地点之一，西贝莱斯广场，同时也是马德里市政厅的所在地。可以看到，数以万计的示威人群占满了宽阔的街道，大声呼喊着口号，表达对地方政府削减公共医疗开支的不满，同时要求改善医疗条件。马德里市民 安娜：公共卫生系统情况每况愈下，医生人数不断减少，就诊条件越来越差，不少医疗中心被关停。西班牙国家统计局1月30日公布的初步统计数据显示，该国2023年1月通货膨胀率为5.8%；与此同时，该国公共机构工作人员平均工资增长率仅有约2.5%。马德里大区医护人员工会在此前的公开声明中指出，该大区公共医疗中心始终处在混乱中，而大区政府始终未对这一情况采取有效措施。此外，当地公共卫生系统预算的延迟实施和医护服务进一步私有化也导致民众对于公共卫生系统产生担忧。,军事
110,卡塔尔向土叙提供集装箱房赈灾 曾为世界杯临时住所,原标题：卡塔尔向土、叙提供集装箱房赈灾，此前为世界杯临时住所据土耳其纸媒“Posta”等媒体12日报道，卡塔尔日前决定为土耳其、叙利亚提供10000个集装箱式房屋，以支援当地受灾民众。报道称，这些集装箱式房屋在卡塔尔世界杯期间为全世界球迷提供了住宿，目前一艘装有306个集装箱的货船已经驶离卡塔尔前往灾区。6日，土耳其南部靠近叙利亚边境地区发生多次强烈地震，目前已造成两国至少34179人遇难。当下，世界多国已向土、叙提供了人力、物力，以支援当地抗争救灾。卡塔尔基金会（Qatar Fund For Development）12日发文称，作为赈灾计划的一部分，卡塔尔将为土、叙两国提供集装箱式房屋，为有需要的人提供住处。土耳其媒体“Posta”报道称，大约将有10000个集装箱式房屋在未来几天运抵土耳其、叙利亚。当地时间12日，一艘装有306个集装箱的货船已经驶离卡塔尔哈马德港。卡塔尔“多哈新闻”指出，这些集装箱都是2022卡塔尔世界杯期间为世界各地球迷提供临时住宿服务的，现在它们有了全新的使命。据央视新闻此前报道，中国参与建设了世界杯期间多哈最大球迷村“自由区球迷村”。该球迷村由6000个简易集装箱式房屋组成，都是中国制造生产的，板材主要来自广东和浙江两地。每个集装箱式房屋大约为16平米，生活设施齐全，包括卫生间、空调和风扇等。卡塔尔基金会相关负责人告诉土耳其媒体，本周还会有一艘装载约400-500个集装箱的货船将出发前往灾区。据卡塔尔媒体此前报道，卡塔尔在土耳其地震发生后捐赠了数吨援助物资，该国也派遣了搜救队前往灾区。卡塔尔外交部表示，会全力受地震影响的土耳其和叙利亚民众。,军事
111,拜登政府又被曝光或禁止美企对华“敏感行业”投资,原标题：事关中国！拜登政府又被曝光拜登政府想禁止美企对华“敏感行业”投资？专家：会给美企造成损失多家外媒放风称，拜登政府将彻底禁止美国企业对一些中国科技公司进行投资。12日接受《环球时报》采访的专家认为，类似禁令是对市场规则的破坏，而禁令本身会给美国企业造成损失。据路透社11日报道，3名消息人士透露，作为打击美国公司向中国“敏感行业”投入数十亿美元计划的一部分，拜登政府将于几个月内推行完全禁止对一些中国科技公司进行投资的禁令，并加强对其他公司的审查。上述消息人士称，禁令预计将适用于与芯片生产相关的一些投资。消息人士还表示，即将出台的规定可能会效仿美国去年10月推出的对华半导体技术出口限制。该计划预计将在未来几个月由白宫以行政命令的方式公布。路透社称，此前，华盛顿对华鹰派人士指责美国投资人向中国科技公司转让资本和宝贵技术，“助益北京提高军事能力”。《纽约时报》日前报道说，几个月来，拜登政府一直在准备限制美国公司在中国的投资，特别是在先进计算技术等领域，“这些措施目前已基本完成，可能在两个月内出台”。报道称，知情人士透露，财政部还在与包括欧盟在内的其他盟友接触，试图确保它们在美国切断对中国的融资后，不会急于向中国提供类似的融资。路透社12日的报道提到，中国驻华盛顿大使馆发言人在声明中强调，“任何限制或打压都不能阻止中国科技发展的步伐。”“美国政客对中美正常经贸合作无端设限，只会错失发展机遇。”中国社科院世界经济与政治研究所研究员高凌云12日接受《环球时报》记者采访时表示，此前，美国已通过“通胀削减法”“芯片与科学法”等限制中国企业获得包括特定技术在内的战略资源，这是拜登政府对华战略竞争的一部分，现在推进对华科技领域投资的禁令只是最新手段之一。高凌云强调，在投资中国科技企业的过程中，美国投资者也获得了相当的收益，禁令会给这些投资者带来损失；另外，推行禁令也是对市场规则的破坏，美国标榜自己为“市场经济的标杆”，却在实际行动中用行政命令来左右企业的投资决定。更重要的是，高凌云认为，禁令反过来会给其他国家或者中国企业创造投资机会，美国投资者离开后的空缺并非无法弥补，“而把市场放在第一位的美国企业，有多少能够完全听从美国政府的命令停止对华投资，也是一个未知数。”,军事
