,col1,col2,col3
118,惠誉预计德国和意大利年底前陷入衰退,惠誉国际评级公司认为，德国和意大利的经济将在今年年底前陷入衰退，但欧元区整体不会陷入衰退。惠誉主权和超国家全球主管詹姆斯·麦科马克（James McCormack）在周四的一次采访中表示，美国也面临着在2023年底出现“温和”衰退的风险。他说：“我们认为欧元区整体不会在今年陷入衰退，但我们认为德国和意大利会。英国可能已经陷入了衰退。”责任编辑：于健 SF069,财经
119,快讯！莫迪在G20外长会发表开幕致辞，称“全球治理已经失败”,【环球网快讯】据俄罗斯卫星通讯社刚刚消息，3月2日在新德里举行的二十国集团（G20）外长会议开幕式上，印度总理莫迪通过视频发表致辞。他表示，全球多边机构未能应对世界上最紧迫的挑战。报道称，他在一段事先录制好的视频中表示，“过去几年的经历（来看）——金融危机、气候变化、疫情、恐怖主义和战争——（这些都）清楚地表明，全球治理已经失败”。报道还称，莫迪表示，此次G20外长会是在世界存在严重分歧的情况下举行的，但世界期待G20国家为解决相关问题做出贡献。“我们在一个全球分歧严重的时刻开会。你们的讨论受到地缘政治紧张局势的影响是很自然的。对于如何缓解这些紧张局势，我们都有自己的立场和观点。然而，作为世界主要经济体，我们对那些不在这里的人也有责任。世界期待G20国家解决在增长、发展、经济可持续性、抗灾能力、金融稳定性、跨国犯罪、腐败、恐怖主义、粮食和能源安全方面的挑战。在所有这些领域，G20有潜力达成共识，并取得成果。”莫迪称。据此前报道，紧随二十国集团（G20）财长和央行行长会议之后，印度3月1日迎来接棒G20轮值主席国后的第二场部长级会议——G20外长会。作为今年9月G20领导人峰会前的重要预备会议之一，本次外长会有来自40个国家以及多个国际组织的代表参加，将就加强多边主义、粮食和能源安全等多个话题展开讨论。责任编辑：刘万里 SF014,财经
120,特斯拉在美国开放首批超级充电桩,盖世汽车讯 据报道，特斯拉已经在美国向非特斯拉电动汽车开放了首批超级充电桩（Supercharger），此前该公司承诺将与其他品牌的电动汽车共享其充电网络，以此来换取美国的补贴资格，即美国联邦政府投资75亿美元扩大电动汽车基础设施的计划。3月1日，特斯拉在其官方Twitter账户上表示：“美国的部分充电充电桩现已向其他品牌的的电动汽车开放。”而在此之前，只有特斯拉品牌的电动汽车才能使用特斯拉的超级充电桩充电。截至3月1日，特斯拉并未透露向第三方品牌开放了多少座超级充电桩。2022年，特斯拉在美国电动汽车市场上的占有率达到了大约65%，该公司承诺向其他品牌的电动汽车开放3，500个现有和未来的充电桩，只占其充电桩总数的一小部分。特斯拉尚未公布已开放充电桩的具体位置。特斯拉在@TeslaChargingTwitter账户上发布了一段视频，展示了非特斯拉电动汽车如何使用其超级充电桩。由于特斯拉汽车使用的是专有充电插头，因此该公司改造了其充电桩，新增了一个适配器，使充电桩可以兼容使用CCS标准插头的其他电动汽车。现在市场上的电动汽车中，大部分非特斯拉车辆使用的都是CCS标准插头，还有一部分使用的是CHAdeMO标准充电连接器。特斯拉兼容其他电动车的超级充电桩配备了一个特殊的底座，不仅有一个可以支持特斯拉充电的插头，也有一个可以兼容CCS标准的插头。用户可以在特斯拉智能手机端应用中选择充电插头。特斯拉的应用还可以显示支持CCS标准的充电桩的位置，电动汽车车主可以下载特斯拉应用，并在创建账户之后选择“为非特斯拉汽车充电”。应用中的钱包功能可以用来支付充电费用，支持信用卡或苹果的Apple Pay。iSeeCars执行分析师Karl Brauer表示，如果特斯拉向非特斯拉电动车开放整个充电网络，那么此举将立即解决电动车普及所面临的一个严重问题——非特斯拉品牌的电动汽车缺乏可靠的快速充电设备。责任编辑：于健 SF069,财经
121,同辉信息实控人因资金占用受纪律处分  公司预计去年净利亏损,炒股就看金麒麟分析师研报，权威，专业，及时，全面，助您挖掘潜力主题机会！来源：每日经济新闻每经记者 陈浩    每经编辑 文多3月1日晚上，同辉信息（BJ430090，股价2.88元，市值5.7亿元）发布公告称，公司及相关责任人收到了北交所出具的纪律处分决定书，因公司时任董事长、实控人戴福昊违规占用上市公司资金，北交所决定给予同辉信息、戴福昊、财务总监姬海燕通报批评的纪律处分，并记入证券期货市场诚信档案。同辉信息主营数字显示和虚拟现实技术，根据公司近日披露的2022年年度业绩快报公告，公司去年实现营收3.40亿元，同比下降40.01%，归母净利润为-4254万元，同比下降262.54%，近年来首次陷入亏损。对营收下滑，公司称是因受疫情影响，其服务的影院、展馆和VR教育行业的市场需求受到严重冲击。违规占用上市公司资金同辉信息曾于2月10日发布关于发现资金占用问题并予以整改的公告，称公司保荐机构申港证券股份有限公司在对公司进行2022年度持续督导检查过程中发现公司存在疑似资金占用情况，经公司深入自查并与实际控制人戴福昊及公司财务总监姬海燕核实发现，公司在2022年度存在被实控人戴福昊非经营性资金占用的情况。同辉信息3月1日披露的公告显示，2022年年度，同辉信息时任董事长、实控人戴福昊通过向两名自然人转账方式占用上市公司资金，累计占用发生额7349.39万元，日最高占用金额4162.09万元，占最近一期经审计净资产的12.32%。截至2022年12月29日，戴福昊已全部归还前述占用款项。公告还显示，同辉信息在2022年第一季度、半年度报告、第三季度报告中，将占用款项分散调整至应收账款、预付账款、存货—库存商品等科目中，导致三份定期报告存在错报。公司时任董事长戴福昊、财务总监姬海燕故意隐瞒，公司其他董事、监事、高级管理人员在不知情的情况下，审议通过了相关议案，并签署了定期报告书面确认意见。鉴于上述违规事实及情节，经北交所纪律处分委员会审议通过，根据相关规定，北交所决定给予同辉信息、戴福昊、姬海燕通报批评的纪律处分，并记入证券期货市场诚信档案。同辉信息表示，此次纪律处分不会对公司稳定经营造成重大不利影响。同辉信息还表示，戴福昊已辞去公司董事长职务，公司将于3月7日召开股东大会审议董事会换届相关议案，并根据《公司章程》规定尽快选举董事长，董事会换届后戴福昊不再担任公司董事。截至2022年第三季度末，戴福昊持有上市公司18.14%股份，仍为上市公司实控人。预计公司去年亏损同辉信息是一家数字视觉解决方案提供商，主要围绕数字影院、数字展馆、VR教育三个细分场景进行产品技术研发和市场推广服务。公司还在2022年新设立元宇宙创新产品中心，称将积极进行VR技术在教育领域的产品创新。同辉信息近日披露的2022年年度业绩快报显示，公司预计去年实现营收3.40亿元，同比下降40.01%，归母净利润为-4254万元，同比下降262.54%。《每日经济新闻》记者注意到，按照快报数据，这是公司近年来首次出现亏损。2019年至2021年，公司营收分别为5.75亿元、4.83亿元和5.67亿元，归母净利润分别为0.41亿元、0.27亿元和0.26亿元。对于业绩下滑的原因，同辉信息表示，去年因疫情影响，公司服务的影院、展馆和VR教育行业的市场需求受到严重冲击，影院投资人信心不足，展馆和教育项目实施困难，预算减少，客户招标、合同签署及项目施工交付、验收等工作均受到严重影响，导致公司营业收入较上年同期有较大下滑。同辉信息还表示，去年在疫情持续影响下，企业类客户资金普遍紧张，公司回款放缓，应收账款账龄增加，谨慎性考虑计提坏账准备增加，导致信用减值损失较上年有较大增加。公司2023年业务开展情况如何？是否有所回暖？3月2日上午，《每日经济新闻》记者试图就此采访同辉信息，拨打公司证券部电话，但未获接通。责任编辑：何松琳,财经
122,刚给特斯拉画完大饼，马斯克又关心起人口危机,当地时间周三晚，在特斯拉投资者日活动刚刚结束后，马斯克又在推特上关心起了日本的人口危机，并重申了他对全球人口崩溃的警告。日本政府本周公布的数据显示，2022年该国出生人口数量跌破80万，较2021年下降5.1%，延续了七年的下降趋势，进一步加剧了这个亚洲国家的老龄化挑战。马斯克在推特上分享了一篇新闻文章，他写道：“去年日本死亡人数是出生人数的两倍。人口自由落体。”马斯克进一步警告称，“世界其他地方有效仿的趋势。”此前一天，马斯克还对推特上另一条有关日本人口危机的推文进行了回应。一位帐户名为“WallStreetSilv”的推特网友发帖称，日本人口减少导致大量废弃房屋（鬼屋）。现在是13%，预计到2038年将增长到1/3。这也是欧洲和美国的未来吗？”马斯克回应称：“低出生率导致鬼城（Ghost cities），最终导致鬼文明（Ghosts Civilizations）。马斯克此前曾多次就人口危机发出警告。去年5月他曾发推称：“除非出现变化导致出生率超过死亡率，否则日本最终会不复存在。”责任编辑：于健 SF069,财经
123,养老金够发吗？1158万高校毕业生咋就业？人社部回应,中新网3月2日电（记者 李金磊）养老金能否按时足额发放？个人养老金进展情况如何？怎么看待今年就业形势？1158万高校毕业生就业如何解决？3月2日，国务院新闻办公室举行“权威部门话开局”系列主题新闻发布会，人社部官员对上述民众关心的热点问题进行了回应。我国养老保险基金运行稳健养老金发放的问题，涉及到亿万退休人员的切身利益。人社部部长王晓萍在发布会上表示：“我明确告诉大家，我国养老保险基金运行稳健。”她指出，这些年来，养老保险制度改革稳步推进，覆盖范围持续扩大，基金收入持续增加，制度运行总体平稳，有较强的保发放能力。王晓萍从四个角度进行了介绍，一是收支有平衡。企业职工基本养老保险基金全年收支基本平衡，基金运行总体平稳。二是基金有调剂。为解决基金分布不均的结构性矛盾，在实施基金中央调剂制度的基础上，去年全国统筹制度启动实施，在全国范围内统一调剂基金，调剂力度更大。三是财政有投入。中央财政补助继续增加，地方财政建立了长期投入机制，投入力度持续加大。四是长远有储备。全国社会保障基金规模不断扩大，划转部分国有资本充实社保基金工作已经完成，这两部分基金都是养老金发放资金来源的长远储备。个人养老金缴费上限会适时调整2022年年底，个人养老金制度在36个先行城市和地区启动实施。个人养老金是有政府政策支持、个人自愿参加、市场化运营的补充养老保险，是多层次养老保险体系的一项重要制度安排。对于个人养老金的进展情况，人社部副部长李忠介绍，个人养老金实施3个月以来，参加人数已经达到2817万人。据介绍，个人养老金优惠政策主要体现在三个环节，在缴费阶段缴费金额享受个人所得税税前扣除，投资收益不征税，领取时按3%较低税率征税。目前，每年缴费上限是12000元，以后会适时调整缴费上限。李忠表示，有关监管部门按照安全规范、侧重长期保值增值等要求，批准了137支公募基金、19个商业养老保险、18支理财产品、465个储蓄存款等个人养老金投资产品。参加人可以通过国家社会保险公共服务平台、电子社保卡等入口直接登陆个人养老金信息管理服务平台，可以通过商业银行渠道开设账户、缴费并购买金融产品。有信心圆满完成全年就业目标任务人社部数据显示，2022年全国城镇新增就业1206万人。2023年就业形势怎样？对此，王晓萍判断，随着经济运行整体好转，就业形势将持续回暖，保持总体稳定。“我们有信心圆满完成全年就业目标任务，持续保持就业局势总体稳定。”王晓萍指出，下一步，我们将坚持把稳就业作为重大政治责任，落实落细稳就业各项举措，稳存量、扩增量、提质量、兜底线，全力以赴做好稳就业工作。具体措施包括：强化助企纾困，加强对就业容量大的服务业、小微企业、个体工商户稳岗扩岗倾斜支持，推动政策精准落实、高效直达。强化创新创业，深入实施重点群体创业推进行动，支持零工市场建设，落实新就业形态劳动者权益保障政策。强化精准施策，坚持拓宽市场化渠道和稳定公共岗位规模结合，着力促进高校毕业生等青年就业创业；坚持外出务工和就近就业并举，着力稳定脱贫人口等农村劳动力的就业规模；坚持就业援助和生活保障相衔接，着力兜牢困难人员的民生底线。强化提质增效，健全就业公共服务体系，大规模开展职业技能培训，努力促进供需匹配。强化综合治理，保障劳动者合法权益。如何促进1158万高校毕业生就业？2023届高校毕业生的规模将达到1158万人，再创历史新高，如何促进高校毕业生等青年就业？“我们会尽最大努力，助力高校毕业生等青年顺利就业。”人社部副部长俞家栋表示，将坚持把促进青年特别是高校毕业生就业摆在更加突出的位置，强政策、拓岗位、优服务、兜底线，与有关部门一起做好这项工作。据介绍，重点是四个方面，第一，加力渠道拓展。第二，加力岗位推送。第三，加力见习培训。第四，加力困难帮扶。其中，将进一步完善毕业生就业创业的支持政策，实施政策服务落实专项行动，加快政策兑现，稳定扩大国有企业招聘，稳定事业单位、基层项目招聘招募，引导毕业生到中小微企业、城乡基层就业，支持毕业生自主创业、灵活就业。同时，指导各地调整优化考录考试和职称职业资格考试时间安排，给毕业生求职留出更多时间窗口。此外，对失业青年及时纳入就业失业管理服务，对长期失业的加强实践引导和分类帮扶，帮助他们更好融入就业市场。（完）责任编辑：刘万里 SF014,财经
124,卓创资讯：巴西大豆上市 短期棕榈油价格弱势震荡,[导语] 隔夜，芝加哥大豆期货收盘创下一个月以来最低水平，主要因巴西大豆开始批量上市，市场需求从美豆转向南美大豆。虽然棕榈油方面利多消息颇多，但市场暂无明显上涨动力，走势陷入窄幅调整通道中。南美大豆开始上市随着南美新豆批量上市，全球的大豆需求已经开始转移到南美。2月27日美国大豆出口检验数据不足一周前的一半，抑制市场上涨空间。美国农业部称，截至2月23日当周，美国大豆出口检验为690984吨，远低于一周前的158.4万吨，也低于市场预期范围85万-170万吨。其中上周美国对中国（大陆地区）装运的大豆比一周前减少了63.3%。不过巴西大豆收割进度不高，据私营咨询机构AgRural数据显示，截至2月23日，巴西2022/23年度的大豆收获进度为33%，高于一周前的25%，不过低于去年同期的收获进度43%。棕榈油价格弱势震荡上周棕榈油市场在利多消息较浓的气氛下整体有所走高，但本周开始，随着美豆出口数据不佳及巴西大豆上市的影响，棕榈油价格开始弱势调整。截至2月27日，港口24度棕榈油价格在8285元/吨，相比前一个交易日回落43元/吨；相比月初上涨447元/吨。其中港口24度棕榈油月度均价8028元/吨，较上月均价上涨151元/吨，较往年同期回落3866元/吨。港口库存持续两周走高2月中下旬，国内港口库存逐步走高，截至2月24日当周，棕榈油（含工棕）港口库存在94.36万吨，相比前一周提高2.19万吨。其中三大市场中，华东地区库存环比增加4.10%，增幅较高；广东市场环比增幅3.92%。华东及华南地区棕榈油库存偏高，在一定程度抑制了基差走高，华北市场因库存相对偏低，基差相比两大市场偏高。短期内棕榈油价格弱势区间震荡除了南美大豆开始抢占美豆市场外，马来方面也有部分利空消息。据马来方面船期机构最新数据显示，马来2月1-28日棕榈油出口数据增长幅度不太理想。据马来西亚独立检验机构AmSpec数据显示，马来2月1-28日棕榈油出口量为1062057吨，较上月减少0.4%。据船运调查机构ITS数据显示，马来西亚2月1-28日棕榈油出口量为1159720吨，较上月同期增加2.28%。另外南部半岛棕榈油压榨商协会（SPPOMA）数据显示，2023年2月1-25日马来西亚棕榈油单产增加22.60%，出油率减少0.90%，产量增加17%。除此之外，国内港口库存偏高而需求迟迟不见明显好转，预计短期内棕榈油价格弱势区间整理为主。（评论观点仅供参考，建议谨慎对待。）责任编辑：李铁民,财经
125,惠生工程股价连续冲高 今日续升超23%,惠生工程（02236）连续冲高，继昨日收涨15.7%后，今日续涨23.46%，现报0.50港元，成交额153.53万港元。2月28日晚，惠生工程（02236）发布公告，预期集团于截至2022年12月31日止年度的亏损将大幅增加至约人民币11.5亿元至约人民币12.5亿元之间，而截至2021年12月31日止年度则取得亏损约人民币9280万元。责任编辑：卢昱君,财经
126,卓创资讯：东北大豆供多需少 观望为主,卓创资讯 张瑾节【导语】2月以来国内大豆市场价格基本平稳，产区正值春耕备种阶段，等待新年度大豆补贴，余粮销售进度低于往年平均水平；销区市场因气温升高后逐步进入淡季，需求无力提振。预计短期东北大豆现货市场维持供应充足、需求偏淡局面，主要观望生产补贴及收购主体动作。国内大豆市场价格平稳春节假期以后东北地区大豆市场购销恢复，由于春节前下游多未备货，春节后进行了一轮补库需求，部分市场价格小幅走高，随后市场需求持续清淡，大豆价格持续保持稳定。黑龙江绥化海伦地区蛋白39.5%以上塔粮装车价2.85元/斤左右，齐齐哈尔讷河地区蛋白39.5%以上塔粮装车价2.74-2.78元/斤，哈尔滨地区中粒塔粮低端市场价格集中于2.68-2.70元/斤。产区供应充足 主要等待种植补贴公布目前正值春耕备种阶段，东北产区主要等待新年度大豆生产补贴具体数额确定。2月18日，吉林省农业农村厅要求加大大豆生产支持力度，东部和西部地区大豆生产者补贴亩均要高于玉米生产者补贴220元左右，中部地区要高于320元左右。2月28日，在国务院例行吹风会上，农业农村部提出要积极争取加大支持力度，突出大豆生产导向，着力提高大豆生产者补贴水平。截至3月1日，卓创资讯调研东北地区大豆余粮销售进度约在40%，低于近五年平均销售进度23个百分点。产区农户手中余粮数量相较往年偏多，出货情况偏慢。随着全国气温逐渐回升，东北天暖化冻，农户准备春耕，预计卖粮的积极性将呈增加趋势。销区市场需求不振 采购积极性持续低迷2月第一周大豆市场现货交易较为火热，调研样本成交比例达到80%左右。但随着下游补库基本结束，南方市场气温快速回升，下游需求持续在低位徘徊，成交比例低于20%。由于目前逐步进入豆制品消费淡季，市场需求难以对大豆价格有较强支撑，预计3月销区的交易比例可能仍然维持在低位。现货短期供多需少 但仍以观望为主目前东北大豆市场供应多于往年同期，下游需求面偏清淡，现货市场成交持续低迷。但由于近期处于春耕备种的关键阶段，产销区均观望生产补贴、收购主体增收情况。收购主体若顺利增收，可能吸收多余供应，预计未来东北大豆价格将以稳为主，关注农民卖粮情况。责任编辑：李铁民,财经
127,市场苦加息久矣？别慌 华尔街最喜闻乐见的“坏数据”要来了,财联社3月2日讯（编辑 潇湘）对于不少华尔街交易员而言，如果要追溯美股等风险资产过去几周抛售行情的源头，他们脑海中最先浮现出的，或许便是2月初那份翻倍式暴增的美国非农数据，这份“好数据”成为了当时市场最大的“坏消息”，并直接点燃了此后业内对美联储将持续加息的押注！毫无疑问的是，无论是美股还是美债，眼下想要摆脱2月以来的颓势行情，人们需要的并非是能购证明美国经济正在复苏的利好，而是需要一份份反过来能“恐吓”住美联储，乃至浇灭加息预期的“坏数据”。而如今有迹象显示，距离类似人们喜闻乐见的“坏数据”的出炉，可能已经不远了……根据业内机构的统计，尽管美国政府的官方报告显示当前劳动力市场异常火热，但来自私营部门的招聘岗位需求，却已经开始呈现出了明显放缓。美国劳动力市场要开始降温了？ZipRecruiter和Recruit这两家美国大型在线招聘公司近期公布的数据就显示，去年年底这两家公司招聘网站上职位发布数量的下降幅度，超过了美国劳工部关于该时期职位空缺的报告。这两家公司的报告称，今年可供招聘的职位数量出现了进一步下降，这可能预示着随着招聘放缓，美国劳工部未来报告中的职位空缺数将出现大幅减少。美联储官员近来始终认为，美国经济过热助长了持续的高通胀，其中一个依据就是政府公布的有关职位空缺和招聘方面的火热数据表现。美联储官员目前正在持续加息，试图以减缓经济增长并遏制物价上升的压力。但如果未来政府报告的劳动力市场走向，与上述企业招聘业务反馈出的信息一致，美联储官员可能就不必再有如此紧迫的加息压力。值得一提的是，美国劳工部下周就将公布1月份的职位空缺数据，以及2月份的非农就业数据。为何这些在线招聘公司的数据值得参考？就数据本身而言，招聘公司关于可招聘职位的数据往往比政府报告更及时——政府报告会滞后约一个月。而这些指标最终通常也会随着时间的推移向相同的方向移动，尽管幅度并不完全相同。经济学家往往也会从劳动力需求的指标中寻找未来招聘市场变化的线索。美国劳工部此前公布的报告显示，随着餐馆、医院、养老院和儿童保育中心增加人手，1月份的非农就业人数激增超过了50万。这一涨幅表明，尽管科技、金融和其他行业的大型公司在过去数月纷纷宣布裁员，但美国劳动力市场仍然强劲。此外，去年12月的职位空缺数从一个月前的1040万攀升至了五个月高点，达到了逾1100万，这一数字比2020年2月——疫情爆发前一个月的水平高出了57%。在2022年3月，美国职位空缺数曾达到过1190万的历史峰值。但作为对比的是，美国招聘网站Indeed的母公司Recruit Holdings和ZipRecruiter公布的数据，并没有反馈出，劳动力需求远超供应的情况如此严重。ZipRecruiter表示，其12月份的职位发布数只比疫情前的水平高出26%，1月和2月则出现了进一步下降。Indeed的数据也反映了类似的趋势，该公司的数据显示，企业尤其在削减付费招聘广告，这意味着它们不太愿意投入巨额支出填补空缺职位。其他私营数据也显示，就业岗位出现了减少。代表小企业的美国独立企业联合会和追踪企业在自家网站上发布招聘信息的研究公司LinkUp的数据也显示，招聘信息的下降幅度比最近的政府报告更大。企业开始担心过度招聘的风险ZipRecruiter首席经济学家Julia Pollak表示，“虽然我们目前还没有看到就业数据（放缓），但我们或许很快就会看到。我们也一直在与客户交谈——我们与他们讨论他们未来的招聘计划。他们告诉我们，他们正担心过度招聘的风险。”ZipRecruiter的数据显示，科技和金融领域的招聘人数减少得最多。科技岗位的招聘人数在2022年5月达到较疫情前水平高出近90%的峰值后，上月已重新回到了疫情前的水平。在金融行业方面，目前则已低于了疫情前的水平。另一方面，2月份零售和旅游行业职位的发布仍比疫情前的水平高出25%，但政府报告中的数字则高出了54%。Pollak指出，“我们看到，除了个人护理服务和医疗保健行业，几乎所有行业都出现了相当大的收缩。而即使是上述两个行业，目前也非常和保守。他们的招聘主要是为了填补空缺，而不是增加岗位人数。”Recruit Holdings首席执行官hidekoba Hisayuki表示，“尽管劳动力仍面临短缺，但我们看到许多行业的雇主花钱招聘的意愿正在下降。由于美国所面临的的潜在衰退风险，他们开始变得越来越谨慎。”ZipRecruiter首席执行官Ian Siegel在上周的一场电话会议上也表示，“很明显，我们正处于宏观经济放缓的时期，全美范围内的在线招聘实际上已经降温。”该公司已告诉投资者，其正在为今年剩余时间的招聘环境放缓做准备，“我们看到求职者激增，当工作机会减少时，这些求职者将需要更长的时间才能找到工作，事实上，这正是我们所看到的。”如果这一趋势进一步演变为大范围的裁员，那么美联储所希望看到的温和经济放缓，可能会迅速转变为经济衰退和失业率飙升。责任编辑：李园,财经
128,兴科蓉医药涨近6% 机构料2023年血制品有望保持高景气,兴科蓉医药（06833）午盘上涨5.95%，报0.445港元，成交额494.53万港元。银河证券研报表示，随着国内防疫政策放开，新冠重症患者带动血制品需求大增。展望2023年，国内新冠重症患者带来静丙巨大需求，而供给端增长预计有限，全年血制品有望保持高景气。责任编辑：卢昱君,财经
129,康宏资产财富顾问黄冠成参与股票操纵，遭终身重投业界,3月2日消息，证监会发布公告，终身禁止康宏资产管理有限公司（康宏资产管理）前持牌代表黄冠成重投业界，康宏资产财富顾问黄冠成成功说服同时参与操纵计划，而同事则招揽客户向操纵者购买A股票，客户同意持有股份1-3个月，操纵者据称会推升股价，而客户也同意在黄的同事允许的情况下出售，以换取相当于交易价值12%至15%的现金回佣，然而，在同事客户获准沽出股份之前，A公司的股价暴跌，令他们蒙受了重大损失。以下是全文：证券及期货事务监察委员会（证监会）终身禁止康宏资产管理有限公司（康宏资产管理）前持牌代表黄冠成（男）重投业界（注1）。证监会经调查后采取上述纪律行动。调查发现，黄参与一项涉及一家于香港联合交易所有限公司创业板上市的公司（A公司）的股票操纵计划（注2）。在2016年6至7月期间，黄作为康宏资产管理的财富管理顾问成功说服其同事X参与该计划。X继而招揽及安排其十名客户向涉及该计划的操纵者购买A公司的股份。X的客户同意持有该等股份一至三个月，期间操纵者据称将会推高A公司的股价。他们亦同意只会在X允许下才出售该等股份，以换取相当于交易价值12%至15%的现金回佣。然而，在X的客户获准沽出股份之前，A公司的股价暴跌，令他们蒙受了重大损失。黄协调、安排及促成X的客户向操纵者购买该等股份的交易。具体而言，每次交易前黄都会事先与操纵者确认日期、时间、规模及价格并向X发出详细指示，以确保X的客户的买盘指令与操纵者的卖盘指令互相配对。黄随后会从操纵者收取现金回佣并支付予X，再由X分派予其客户。证监会亦发现，当黄在2018年出席与证监会进行的会见时，明知而提供在要项上属虚假或具误导性的回答，以隐瞒他参与该计划一事，因而违反了《证券及期货条例》（注3）。证监会认为黄并非获发牌的适当人选，原因是他的行为令人对其品格、可靠程度，以至其是否有能力称职地、诚实地和公正地进行受规管活动产生极大怀疑。证监会在决定对黄采取上述处分时，已考虑到所有相关情况，包括：完备注：责任编辑：张海营,财经
