,col1,col2,col3
56,兰德尔23分塔图姆被驱逐 绿军丢联盟第一宝座,北京时间2月28日，NBA常规赛，尼克斯109-94力克凯尔特人。尼克斯（36-27）：兰德尔23分7篮板4助攻、奎克利23分3篮板、布伦森17分4篮板3助攻、哈特12分5篮板5助攻、罗宾逊10分13篮板、巴雷特10分7篮板凯尔特人（44-18）：布罗格登22分、斯玛特19分4篮板、塔图姆14分7篮板9助攻、霍福德13分3篮板、怀特13分6篮板4助攻本场比赛，布朗因个人原因缺阵。首节比赛，凯尔特人手感低迷单节仅得到15分，尼克斯取得12分领先。第二节，尼克斯继续拉大分差，分差一度来到20分。节末，凯尔特人不断追分，半场结束时凯尔特人落后尼克斯14分。第三节，凯尔特人继续追分，尼克斯则牢牢保持优势。末节，塔图姆被驱逐出场，凯尔特人无力追击。最终，尼克斯109-94力克凯尔特人。输掉本场比赛之后，凯尔特人战绩被雄鹿反超，联盟第一的位置被取代。（修楚）,篮球
57,官宣：三球遭遇右脚踝骨折 比赛中无对抗受伤,北京时间2月28日，黄蜂官方宣布，球队主控拉梅洛-鲍尔遭遇右脚踝骨折。今日活塞对阵黄蜂的第三节比赛，鲍尔在无对抗的情况下突然受伤，他在回到替补席的时候透露自己听到了“砰”的一声。黄蜂官方赛后透露，鲍尔遭遇右脚踝骨折。本场比赛，鲍尔出战21分钟，9投6中，三分球7中6，得到18分6篮板5助攻，正负值+14全场最高。（修楚）,篮球
58,巴特勒23+11+9哈登20+12失绝杀 热火险胜76人,北京时间2月28日，NBA常规赛，热火101-99险胜76人，热火终结了自己的4连败。热火（33-29）：巴特勒23分11篮板9助攻4抢断、文森特14分3篮板，阿德巴约13分7篮板、斯特鲁斯13分、奥拉迪波11分76人（39-21）：恩比德27分12篮板、哈登20分6篮板12助攻、马克西23分首节比赛，热火占得先机取得6分领先。第二节，巴特勒继续率队稳住优势，热火领先8分结束上半场。第三节，马克西单节砍下14分率领76人将分差缩小到仅剩4分。末节比赛，热火打出小高潮将领先优势扩大到两位数，76人回击高潮再度追上比分。比赛最后时刻，恩比德单打被阿德巴约帽掉，哈登绝杀三分不中。最终，热火101-99险胜76人。（修楚）,篮球
59,三球伤退怀斯曼23+7 黄蜂5连胜送活塞5连败,北京时间2月28日，NBA常规赛，黄蜂117-106力克活塞，黄蜂取得5连胜，活塞遭遇5连败。黄蜂（20-43）：鲍尔18分6篮板5助攻、罗齐尔22分3篮板3助攻、海沃德19分5篮板6助攻、乌布雷18分5篮板、马克-威廉姆斯15分11篮板3助攻活塞（15-47）：怀斯曼23分7篮板、迪亚洛23分3篮板、巴格利21分11篮板、伯克斯17分4篮板、海斯12分4篮板10助攻首节比赛，黄蜂火力全开单节轰下41分，而活塞仅得到21分，黄蜂单节取得20分的领先。第二节，黄蜂手感下滑，但分差仍一直保持在20分左右。半场结束时黄蜂仍领先19分。第三节，黄蜂当家球星拉梅洛-鲍尔在无对抗的情况下受伤离场，活塞趁势缩小分差。第四节，活塞打出高潮一度将分差缩小到个位数，节末黄蜂还击高潮再次拉开比分。最终，黄蜂117-106力克活塞。（修楚）,篮球
60,詹姆斯可能因右脚伤休战数周 已确定明日缺阵,北京时间2月28日，据著名NBA记者沙姆斯-查拉尼亚报道，湖人当家球星勒布朗-詹姆斯可能会因右脚伤势缺阵数周。此前就有消息报道称，在詹姆斯打破贾巴尔纪录的那场比赛中，脚伤已非常严重，脚的每一面都感到十分疼痛，到了无法忍受的地步，但他最终坚持下来完成破纪录时刻。之后他因为脚伤连续缺席了三场比赛。当时的消息称，詹姆斯的脚伤已经到了可怕的地步，可能会贯穿整个赛季，花费一个赛季的时间来解决。昨日，湖人逆转独行侠的比赛中，带伤出战的詹姆斯右脚再次受伤，他已确定不会出战明日湖人对阵灰熊的比赛。如今这个伤势需要综合多方的诊断意见，湖人正在为他缺席数周做准备。目前，湖人的战绩来到29胜32负，排名西部第12，距离西部第10的鹈鹕仅差1个胜场，距离西部第6的独行侠也只有2.5个胜场差。（修楚）,篮球
61,雄鹿老板35亿美元卖掉球队 2014年以5.5亿买下,北京时间2月27日，据著名NBA记者沙姆斯-查拉尼亚报道，雄鹿老板马克-拉斯里以35亿美元的估值将球队出售给NFL球队克利夫兰布朗队的老板吉米-哈斯勒姆。2014年，拉斯里以5.5亿美元收购了雄鹿，随后的9年时间，在他的打造下，雄鹿逐渐从联盟最差球队成为东部劲旅，并在2021年夺得NBA总冠军。拉斯里以35亿美元的估值将球队出售给了NFL球队克利夫兰布朗队的老板吉米-哈斯勒姆，吉米-哈斯勒姆是一位美国亿万富翁，资产净值高达48亿美元，远高于马克-拉斯里。35亿美元也是NBA历史第二高的收购估值，仅次于前段时间马特-伊什比亚40亿收购太阳队。（修楚）,篮球
62,威少第四节加时赛被雪藏 Skip：快船不需要他,北京时间2月27日，今天快船在客场以124-134加时不敌掘金。比赛在第四节和加时赛，威少都被雪藏，赛后Skip Bayless更推评论说，威少对快船已没有太大用。Skip更推评论道：“现在我们都看到了，泰伦-卢第四节未让威少上场，然后快船奋起直追，将比赛拖入了加时。看起来威少坐在板凳席的末端，没有参加队友的欢呼。他会像给哈姆一样，给泰伦-卢带来麻烦吗？“快船一直都在牵动着掘金的节奏，但他们在加时赛搞砸了。小卡在第四节表现出色，但在加时赛表现得不好。不可否认的是，快船没有威少也赢不了，这（末节加时弃用威少）表现出他们不需要威少。”Skip写道。此役，威少首发出战25分钟，投篮10中6，其中三分球2中1，罚球4中4，拿到17分5篮板4助攻5抢断的数据。他第三节独得11分，但末节和加时却遭弃用。（魑魅）,篮球
63,约基奇40+17+10莱昂纳德33分 掘金加时克快船,北京时间2月27日，NBA常规赛，掘金经过加时134-124力克快船。掘金（43-19）：约基奇40分17篮板10助攻、波特29分11篮板、穆雷21分5篮板12助攻、布鲁斯-布朗13分7篮板快船（33-30）：莱昂纳德33分6篮板、乔治23分4篮板4助攻、威少17分5篮板4助攻5抢断，巴图姆12分3助攻、海兰德10分首节比赛，掘金迅速占得先机，打出27-9的出色开局。快船随后连进三分缩小分差，首节结束时掘金领先快船13分。第二节，卡椒率队将分差缩小至个位数。半场结束时，快船落后掘金8分。第三节，掘金再度建立起两位数的领先，威少单节11分率快船咬住比分。末节，约基奇与莱昂纳德对飙，快船逐渐将分差抹平，乔治关键两罚全中，双方进入加时。加时赛，掘金连中三分打出9-0的高潮，快船火力不继整个加时赛仅得到4分。最终，掘金经过加时134-124力克快船。（修楚）,篮球
64,利拉德狂飙13记三分爆砍71分 开拓者大胜火箭,北京时间2月27日，波特兰开拓者队主场迎战休斯顿火箭，本场比赛达米安-利拉德发挥神勇，帮助球队以131比114大胜对手。此役利拉德爆砍71分6篮板6助攻，格兰特13分5篮板、利特尔11分9篮板；火箭队方面，泰特17分、申京17分10篮板5助攻、尼克斯16分、伊森15分10篮板。比赛开始之后利拉德就展现了火热的手感，半场就砍下41分。火箭队方面由于小波特和格林两人因伤休战，导致球队缺少了主攻手。随着比赛进行，泰特和申京下半场开始发挥，不过利拉德这边还是延续了上半场的手感。格兰特和利特尔等人也相继为开拓者蓄力。此役利拉德轰下71分，创造了生涯新高，也追平了米切尔本赛季创造的单场得分纪录。（珅葳）,篮球
65,汤神32分里德空砍30+9 勇士险胜送森林狼3连败,北京时间2月27日，NBA常规赛，勇士109-104险胜森林狼，森林狼遭遇3连败。勇士（31-30）：克雷-汤普森32分5篮板4助攻、迪文琴佐21分8篮板5助攻4抢断、普尔15分3篮板4助攻、库明加13分5篮板、卢尼12分17篮板森林狼（31-32）：里德30分9篮板3助攻5抢断2盖帽、爱德华兹12分5篮板7助攻、麦克丹尼尔斯12分3篮板3抢断、安德森12分9篮板5助攻、沃克10分4篮板本场比赛，库里继续缺阵，森林狼当家中锋戈伯特也缺阵。首节比赛，代替戈伯特首发出战的中锋里德发挥出色，单节砍下18分带来森林狼取得9分领先。第二节局势逆转，克雷率领勇士完成反超，在半场结束时取得2分领先。第三节，局势再度发生转变，勇士手感不佳单节仅得到19分，森林狼取得9分的领先。末节，森林狼则完全陷入得分荒，克雷-汤普森连续命中关键球率领勇士完成反超。最后一分钟，森林狼一度落后8分，爱德华兹命中三分，勇士连续两次失误，森林狼抓住机会将分差追到仅剩3分。普尔两罚全中之后，勇士锁定胜局。最终，勇士109-104险胜森林狼。（修楚）,篮球
66,[NBA]国王124-115雷霆,,篮球
67,[NBA]猛龙93-118骑士,,篮球
68,福克斯33+8萨博尼斯14+15+8 国王力克雷霆,北京时间2月27日，NBA常规赛，国王124-115力克雷霆。国王（35-25）：福克斯33分3篮板8助攻、萨博尼斯14分15篮板8助攻、穆雷20分6篮板、莱尔斯16分6篮板3助攻、蒙克12分3篮板雷霆（28-32）：以赛亚-乔24分3助攻、基迪18分7篮板5助攻、多特18分5篮板、杰伦-威廉姆斯15分4助攻、沃特斯12分7篮板首节比赛，国王占得先机，取得10分领先。福克斯和萨博尼斯率领国王一直保持着10分左右的领先，半场结束时，国王仍领先雷霆8分。第三节，雷霆火力全开单节轰下40分，将分差追到仅剩4分。末节比赛，国王三分线外连连命中，分差再度来到两位数，雷霆无力追击。最终，国王124-115力克雷霆。（修楚）,篮球
69,米切尔35分阿伦23+11 骑士大胜终结猛龙4连胜,北京时间2月27日，NBA常规赛，骑士118-93大胜猛龙，骑士终结3连败，猛龙4连胜被终结。骑士（39-25）：米切尔35分6篮板4助攻、阿伦23分11篮板、加兰18分3篮板11助攻、莫布里18分9篮板4助攻猛龙（30-32）：西亚卡姆25分8篮板5助攻、珀尔特尔13分9篮板3助攻、巴恩斯12分3篮板5助攻上半场比赛，米切尔砍下22分，阿伦砍下17分，在两人的率领下，骑士半场结束时领先猛龙12分。第三节比赛，米契尔连砍10分将分差拉大到20分以上。末节上来，骑士一度将分差拉大到近30分，比赛失去悬念，进入垃圾时间。最终，骑士118-93大胜猛龙。（修楚）,篮球
70,[NBA]湖人111-108独行侠 浓眉30+15詹皇26分,,篮球
71,[NBA]公牛102-82奇才 德罗赞29分6助攻,,篮球
72,[NBA]老鹰129-127篮网 特雷·杨中投绝杀,,篮球
73,[NBA]雄鹿104-101太阳 霍勒迪33分,,篮球
74,斯奈德正式当选老鹰主帅 本周五有望完成首秀,北京时间2月27日，据相关媒体报道，奎因-斯奈德正式当选亚特兰大老鹰队主教练，双方签订了一份为期多年的合同。据ESPN篮球记者沃神报道，斯奈德将接手老鹰队的教练组，执教完接下来剩余的赛季。在双方谈判过程中，斯奈德与老鹰队达成了一份为期五年的合同。预计斯奈德会在本周五对阵华盛顿奇才队的比赛中，正式完成在老鹰队的首秀。五天前老鹰队解雇了内特-麦克米兰，随后曾在老鹰队担任助理教练的斯奈德，就成为潜在主帅的人选。在执教老鹰队之前，斯奈德曾担任爵士队主教练。（珅葳）,篮球
75,斯奈德成为老鹰新任主帅 双方签下一份5年合同,北京时间2月27日，据著名NBA记者沃神报道，奎因-斯奈德和老鹰达成5年合同，成为老鹰新任主帅。此前，老鹰主帅麦克米兰下课，曾在爵士担任多年主帅的奎因-斯奈德便成为球队新帅的领跑者。经过几日的谈判，双方最终签下一份5年合同，斯奈德正式成为老鹰新任主帅。斯奈德预计最早将在本周三对阵奇才的比赛中开始执教老鹰。据悉，斯奈德的年薪预计约800万美元。斯奈德此前曾担任过8个赛季的爵士主帅，常规赛战绩372胜264负，胜率58.5%，季后赛21胜30负，胜率41.2%。（修楚）,篮球
76,湖人3连胜后升至西部第11 连续超越雷霆开拓者,北京时间2月27日，NBA常规赛，湖人111-108逆转战胜独行侠取得3连胜。本场比赛取胜之后，湖人的战绩来到29胜32负，连续超越雷霆和开拓者（均为28胜31负），升至西部第11位。目前，湖人距离西部第10的鹈鹕仅差1个胜场，距离西部第6的独行侠也只有2.5个胜场差。（修楚）,篮球
77,湖人全场仅进6记三分 独行侠进20个三分仍输球,北京时间2月27日，NBA常规赛，湖人111-108逆转战胜独行侠。本场比赛，湖人三分手感不佳，但最终仍然完成27分大逆转。湖人全队本场三分球34投仅6中，命中率仅为17.6%。其中，比斯利11投2中，詹姆斯6中1，布朗4中1，里夫斯3中1，范德比尔特1中1。独行侠全队则是命中了20记三分球，三分命中率高达40.8%。其中，东契奇8中4，哈达威8中4，约什-格林5中3，霍勒迪5中2，伍德5中2，布洛克6中2，欧文10中2，莫里斯2中1。湖人虽然三分不佳，但还是凭借着内线优势最终完成大逆转。（修楚）,篮球
78,湖人27分大逆转本季首队 此前全联盟0胜138负,北京时间2月27日，NBA常规赛，湖人111-108逆转战胜独行侠。比赛中，湖人最多时刻落后27分，但最终完成逆转取胜。湖人成为了本赛季首支在落后至少27分情况下逆转的球队，此前这种情况下落后一方0胜138负。湖人队史上一次逆转至少27分是在2002年12月7日，对手也是独行侠。湖人新援范德比尔特成为逆转的关键，他在第三节单节砍下8分8篮板3抢断，攻防两端表现亮眼率队逆转。（修楚）,篮球
79,吹杨34+8压哨绝杀老鹰险胜 篮网4人20+仍失利,北京时间2月27日，NBA常规赛，老鹰129-127险胜篮网。老鹰（31-30）：特雷-杨34分3篮板8助攻、穆雷28分3篮板4助攻、博格丹22分6篮板3助攻、科林斯12分4篮板、奥孔武10分7篮板篮网（34-26）：卡梅隆-约翰逊27分3篮板、布里奇斯24分5篮板3助攻、托马斯22分、丁威迪20分4篮板8助攻、芬尼-史密斯12分8篮板3助攻、奥尼尔12分4篮板、克拉克斯顿8分11篮板4抢断3盖帽首节比赛，老鹰手感火热，取得8分领先。第二节，老鹰继续拉大分差，分差最多的时候曾到18分。篮网随后打出高潮，在半场结束前将反差追到仅剩7分。第三节，双方展开对轰，篮网一度完成反超。末节，篮网在关键时刻打出一波8-0追平比分，最后一攻特雷-杨完成压哨绝杀。最终，老鹰129-127险胜篮网。（修楚）,篮球
80,德罗赞29分拉文27分 公牛卡位战大胜奇才20分,北京时间2月27日，NBA常规赛，公牛102-82大胜奇才。公牛（28-33）：德罗赞29分6助攻、拉文27分4助攻、怀特17分4篮板3助攻、武切维奇16分13篮板奇才（28-32）：比尔18分7篮板8助攻、加福德15分11篮板、赖特14分4篮板、库兹马10分4篮板3助攻本场比赛，波尔津吉斯因伤缺阵。首届比赛，双方比分焦灼，奇才取得2分领先。第二节，比分继续交替上升，半场结束时公牛领先奇才2分。第三节，公牛逐渐确立优势，领先7分结束第三节。末节，奇才陷入得分荒，单节仅得到15分，公牛持续扩大分差轻松取胜。最终，公牛102-82大胜奇才。（修楚）,篮球
81,霍勒迪33分字母哥缺阵 雄鹿险胜太阳获14连胜,北京时间2月27日，NBA常规赛，雄鹿104-101险胜太阳，雄鹿豪取14连胜。雄鹿（43-17）：霍勒迪33分4篮板5助攻、洛佩斯22分12篮板4盖帽、米德尔顿11分10篮板6助攻攻、波蒂斯10分6篮板、克劳德7分3篮板太阳（33-29）：布克24分4篮板8助攻、艾顿22分11篮板、保罗18分5篮板7助攻、奥科吉11分7篮板本场比赛，字母哥因伤缺阵。首节比赛，雄鹿全民皆兵取得7分领先。第二节双方手感都不好，雄鹿继续保持7分领先。第三节，布克和保罗率队追分，第三节结束时分差仅剩1分。末节，太阳打出高潮完成反超，克劳德连中三分率领雄鹿再度反超。关键时刻，霍勒迪与布克对飙，布克致命失误错失良机。最终，雄鹿104-101险胜太阳。（修楚）,篮球
82,詹姆斯26分浓眉30+15 湖人大逆转独行侠3连胜,北京时间2月27日，NBA常规赛，湖人111-108逆转战胜独行侠，湖人取得3连胜。湖人（29-32）：浓眉30分15篮板4助攻3盖帽、詹姆斯26分8篮板3助攻、范德比尔特15分17篮板4抢断、施罗德16分8篮板、独行侠（32-30）：东契奇26分9篮板5助攻、欧文21分11篮板5助攻、哈达威17分4篮板2、伍德14分9篮板首届比赛，湖人手感不佳，单节三分球10投0中仅得到16分，独行侠首节三分球13投7中，取得12分领先。第二节，湖人手感依旧不佳，独行侠很快将分差拉达大到二十分以上，最多时达到27分。节末独行侠手感下滑，湖人趁机在半场结束前将分差追到仅14分。第三节，范德比尔特大爆发，攻防两端表现亮眼，率领湖人打出一波12-0的高潮不断追分。湖人落后3分进入最后一节。末节，双方比分焦灼，关键时刻詹姆斯浓眉连中关键球，湖人取得4分领先。霍乐迪三分命中之后，施罗德两罚全中，欧文超远绝平三分不中。最终，湖人111-108大逆转战胜独行侠。（修楚）,篮球
83,马尔卡宁27分索汉22+6 爵士逆转送马刺16连败,北京时间2月26日，NBA常规赛，爵士118-102力克马刺，马刺遭遇16连败。爵士（31-31）：马尔卡宁27分4篮板、邓恩15分7篮板8助攻、阿巴基14分3篮板、塔克12分5篮板4助攻、丰泰基奥11分、凯斯勒9分12篮板5盖帽马刺（14-47）：索汉22分6篮板、约翰逊18分7篮板3助攻、科林斯15分5篮板、布兰纳姆13分6篮板、迪奥普11分4篮板4助攻、格拉汉姆10分4篮板4助攻首节比赛，马刺占得先机打出13-2的开局，首节结束时马刺仍然领先爵士9分。第二节，凯尔登-约翰逊单节10分率队继续保持两位数的领先。第三节，马刺习惯性陷入得分荒，单节仅得到14分，爵士完成反超。末节比赛，爵士继续拉大分差，马刺无力追击。最终，爵士118-102力克马刺。（修楚）,篮球
84,塔图姆三分绝杀恩比德空砍41+12 绿军险胜76人,北京时间2月26日，NBA常规赛，凯尔特人110-107险胜76人，凯尔特取得3连胜，76人5连胜被终结。凯尔特人（44-17）：杰伦-布朗26分4篮板3助攻3抢断、塔图姆18分13篮板6助攻、怀特18分、霍福德15分4篮板2助攻、罗威14分8篮板、斯玛特10分3助攻76人（39-20）：恩比德41分12篮板5助攻、哈登21分6篮板8助攻、哈里斯19分、马克西8分、塔克7分16篮板首节比赛，76人占得先机取得领先，布朗率队追击，76人领先凯尔特人2分结束第一节。第二节，凯尔特人手感不佳，恩比德半场20分率领76人略微将分差拉大。半场结束时，76人领先凯尔特人6分。第三节，76人一度将分差拉大到15分，凯尔特人老将霍福德站了出来，连中4记三分率队直接反超。末节，布朗率领绿军一度取得两位数的领先，恩比德连续得分率队反超。关键时刻，恩比德两罚将比分追平，塔图姆命中三分绝杀，恩比德超远绝平三分命中但超时。最终，凯尔特人110-107险胜76人。（修楚）,篮球
85,莫兰特23+7约基奇15+13 灰熊终结掘金4连胜,北京时间2月26日，NBA常规赛，灰熊112-94大胜掘金，掘金4连胜被终结。灰熊（36-23）：莫兰特23分7篮板4助攻、琼斯17分5助攻、肯纳德12分、布鲁克斯12分3篮板、蒂尔曼12分7篮板4助攻、贝恩10分5篮板4助攻、掘金（42-19）：约基奇15分13篮板3助攻、格林12分4篮板、波普11分、布劳恩11分4篮板首节比赛，灰熊凭借节末的高潮取得8分领先。第二节，灰熊再度打出14-0的高潮，将分差拉大到20分以上。掘金上半场进攻状态低迷仅得到42分，落后灰熊24分。第三节，掘金依然找不到状态，分差很快突破三十分。末节，比赛失去悬念，进入垃圾时间。最终，灰熊112-94大胜掘金。（修楚）,篮球
86,兰德尔28分莺歌19分 尼克斯5连胜送鹈鹕3连败,北京时间2月26日，NBA常规赛，尼克斯128-106大胜鹈鹕，尼克斯取得5连胜，鹈鹕遭遇3连败。尼克斯（35-27）：兰德尔28分7篮板5助攻、巴雷特25分4篮板7助攻、布伦森20分5助攻，哈特15分5篮板、奎克利13分7篮板、罗宾逊11分13篮板鹈鹕（30-31）：英格拉姆19分4篮板3助攻、理查德森16分4篮板、麦科勒姆13分4助攻、瓦兰12分10篮板、墨菲11分，首节比赛，兰德尔延续昨日出色的手感，9投6中砍下17分，率领尼克斯单节轰下42分，取得16分领先。第二节，尼克斯继续扩大领先。半场结束时，尼克斯已领先鹈鹕21分。下半场，鹈鹕一直无法缩小分差，到第四节分差来到30分以后，比赛正式进入垃圾时间。在比赛最后阶段，尼克斯主场观众集体高喊德里克-罗斯的名字，被弃用很久的罗斯垃圾时间上场，这是他2023年的第一次登场。最终，尼克斯128-106大胜鹈鹕。（修楚）,篮球
87,文霍斯特：无KD勇士赢不了骑士 他是在副驾驶,北京时间2月25日，无杜兰特，就没有2017年的总冠军。近日，布莱恩-文霍斯特做客《Dan Patrick Show》节目时，表示若无杜兰特，勇士不可能赢那支骑士。杜兰特不是后排常客而是坐在副驾驶上的。近日，名记文霍斯特谈到了杜兰特。文霍斯特表示：“我相信勇士若没有杜兰特不可能击败骑士，2017年那支骑士队很强，欧文和勒布朗都处于巅峰，他们得到了一些三分射手。那支骑士在东部季后赛12胜1负，勇士要没有杜兰特赢不了那支骑士。“巴克利说杜兰特是乘客，不是对巴克利不尊重，我不认为这是真的。他不是后排的乘客，我觉得杜兰特是坐在副驾驶上的。”文霍斯特此话是对杜兰特在勇士作用的精准摹写，巴克利的话着实有些过分。（魑魅）,篮球
88,火爆！索汉与邓恩爆发冲突 后者刚签10天短约,北京时间2月26日，圣安东尼奥马刺队客场挑战犹他爵士，两队比赛进行到第二节时，场上发生了激烈的肢体冲突。当时比赛进行到第二节10分58秒，马刺队球员索汉在篮下接到队友传球之后，立刻遭到了夹击。他选择一个转身之后，晃开防守人准备挑篮，不料爵士队球员克里斯-邓恩在空中落地时，一把拽下索汉。裁判立刻吹罚了邓恩的防守犯规，但是索汉对此有些不满，直接一个右勾拳打到了邓恩身上，后者也是不甘示弱，上前直接双手将索汉推搡出去。随后裁判和双方球员紧忙上前劝阻，避免了冲突的进一步升级。随后双方均被吹罚了技术犯规，而这场比赛开始前，邓恩刚刚与爵士队签下了一份为期十天的短约合同。（珅葳）,篮球
89,太阳PK雄鹿两主将均缺席 字母与KD或同时休战,北京时间2月26日，据相关媒体报道，密尔沃基雄鹿队头号球星扬尼斯-阿德托孔波遭遇伤病，他很可能缺席明天与菲尼克斯太阳队的比赛。雄鹿跟队记者Eric Nehm爆料，球队在今天提交了一份伤病报告，其中字母哥因右股四头肌挫伤被列为了出战存疑名单。明天凌晨两点雄鹿队将在自己的主场迎战菲尼克斯太阳，字母哥如果缺席，将无缘与凯文-杜兰特的对决。早在太阳与雄鹿的比赛开始前，太阳队也更新了他们的伤病名单，其中杜兰特因为右膝伤病继续缺阵，预计会在接下来对阵黄蜂队的比赛中完成复出。（珅葳）,篮球
90,马克18+20希罗空砍33分 黄蜂4连胜送热火4连败,北京时间2月26日，NBA常规赛，黄蜂108-103险胜热火，黄蜂取得4连胜，热火遭遇4连败。热火（32-29）：希罗33分7篮板5助攻、巴特勒28分3篮板6助攻、阿德巴约14分6篮板4助攻、勒夫13分13篮板黄蜂（19-43）：海沃德21分3篮板、鲍尔19分7篮板13助攻、马克-威廉姆斯18分20篮板、史密斯15分、乌布雷15分8篮板、罗齐尔14分首节比赛，热火陷入得分荒最后4分钟仅得到1分，单节仅得到16分，黄蜂在首节结束时领先热火13分。第二节，黄蜂继续扩大优势，一度取得22分的领先。希罗和勒夫及时苏醒率队回击一波25-6的高潮。半场结束时，热火将分差追到仅剩3分。第三节，三球连中三分将分差再度拉大到两位数。末节，热火持续追分，一度将分差追到仅剩1分。但关键时刻，热火无人能够得分。最终，黄蜂108-103险胜热火。（修楚）,篮球
91,特纳24+8哈利伯顿15+14 步行者力克魔术,北京时间2月26日，NBA常规赛，步行者121-108力克魔术。步行者（27-35）：特纳24分8篮板、马瑟林19分、沃拉18分6篮板5助攻、哈利伯顿15分14助攻、内姆哈德13分魔术（25-36）：小瓦格纳21分5篮板、班凯罗19分6篮板、富尔茨18分5篮板3助攻、萨格斯14分5篮板首节比赛，双方比分交易上升，步行者领先2分结束第一节。第二节，分差依旧焦灼。半场结束时，魔术领先步行者1分。第三节，步行者找到状态，打出9-0的高潮，一度取得两位数的领先。末节比赛，步行者继续扩大领先，魔术无力追分。最终，步行者121-108力克魔术。（修楚）,篮球
92,西亚卡姆29+8怀斯曼首发两双 猛龙送活塞4连败,北京时间2月26日，NBA常规赛，猛龙95-91力克活塞，猛龙取得4连胜，活塞遭遇4连败。猛龙（30-31）：西亚卡姆29分8篮板5助攻、特伦特19分4助攻、巴恩斯12分7篮板4助攻、阿丘瓦10分6篮板3助攻、珀尔特尔9分14篮板4助攻活塞（15-46）：巴格利21分18篮板、迪亚洛11分5篮板、博格达11分9篮板、利弗斯11分、怀斯曼10分10篮板、艾维10分10助攻、本场比赛，怀斯曼首发出战。首节比赛，双方手感一般打成22平。第二节，双方再度打成22平。第三节，双方手感依旧一般，比分焦灼，猛龙取得1分领先。末节，猛龙逐渐占据主动，活塞努力追分但无力反超。最终，猛龙95-91力克活塞。怀斯曼首发出战了20分钟便六犯离场，全场9投5中，得到10分10篮板。（修楚）,篮球
93,威少首秀17+14蒙克轰45分 国王双加时险胜快船,北京时间2月25日，NBA常规赛，国王双加时176-175险胜快船。国王（34-25）：蒙克45分3篮板6助攻、福克斯42分5篮板12助攻5抢断、萨博尼斯20分10篮板4助攻、穆雷15分3篮板、巴恩斯11分6篮板、赫尔特11分4篮板3助攻、莱尔斯10分、快船（33-29）：莱昂纳德44分4篮板4助攻3抢断、乔治34分10篮板5助攻、鲍威尔24分3助攻、巴图姆19分8篮板、威少17分5篮板14助攻、普拉姆利10分10篮板4助攻、曼恩10分3篮板4助攻本场比赛，威少迎来快船生涯首秀并首发出战。双方上来就展开对轰，首节比赛打成40平，第二节，双方继续对轰，快船再度单节轰下40分，国王也得到36分。半场结束时，双方打成80-76，快船领先国王4分。第三节，莱昂纳德大爆发，单节8投8中，三分球5中5砍下21分，率领快船将领先优势扩大到7分。末节比赛，双方打到关键时刻，威少和乔治连续失误，国王将分差追上。蒙克最后时刻压哨三分命中，国王扳平比分，双方进入加时。加时赛，威少命中三分，快船一度确立优势，福克斯失误+被盖，快船也连续不中，蒙克两罚全中再度追平。莱昂纳德绝杀不中，两队进入双加时。第二个加时，莱昂纳德统治攻防，一度获得6分领先。蒙克关键三分命中，福克斯关键球打中国王反超1分，快船未能命中绝杀，1分惜败。第二个加时，威少六犯离场时快船还领先6分，他离场后国王打出一波7-0完成反超并最终取胜。（修楚）,篮球
94,布克25+8艾顿两双以赛亚-乔28+7 太阳力克雷霆,北京时间2月25日，NBA常规赛，太阳124-115力克雷霆。太阳（33-28）：布克25分6篮板8助攻、保罗16分6助攻、艾顿14分11篮板、奥科吉15分7篮板、佩恩14分4篮板、韦恩赖特10分雷霆（28-31）：以赛亚-乔28分7篮板、杰伦-威廉姆斯22分6篮板4助攻、杰林-威廉姆斯10分5篮板5助攻、多特17分10篮板，本场比赛，雷霆核心亚历山大缺阵。面对核心缺阵的雷霆，太阳上半场并未占到便宜，雷霆射手以赛亚-乔半场砍下21分，帮助雷霆紧咬分差。半场结束时，太阳仅领先雷霆5分。第三节，太阳替补阵容帮助球队保持优势。末节，又是替补席的出色发挥帮助太阳将分差拉大到两位数。最终，太阳124-115力克雷霆。（修楚）,篮球
95,汤神狂飙12记三分轰42分 勇士大胜送火箭8连败,北京时间2月25日，NBA常规赛，勇士116-101大胜火箭，火箭遭遇8连败。勇士（30-30）：克雷-汤普森42分7篮板、迪文岑佐15分3篮板4助攻、普尔15分8助攻、鲍德温11分3篮板火箭（13-46）：马丁22分8篮板、华盛顿15分4助攻、泰特14分3篮板4助攻3抢断、贾巴里-史密斯13分9篮板、克里斯托弗13分首节比赛，两队打成平手。第二节，勇士火力全开单节轰下40分，而火箭手感则很差，半场结束时勇士领先火箭17分。第三节，勇士手感下滑，火箭将分差追到个位数。最后一节，克雷-汤普森连续命中三分杀死比赛。最终，勇士116-101大胜火箭。（修楚）,篮球
96,首发出战！威少迎快船生涯首秀 罚球拿到首分,北京时间2月25日，NBA常规赛，快船主场对阵国王。快船新援拉塞尔-威斯布鲁克迎来的自己的快船生涯首秀。威少本场比赛首发出战，快船的首发五人组为：威少、乔治、莱昂纳德、莫里斯、普拉姆利。首节比赛开场不到一分钟，威少通过罚球拿到快船生涯首分。（修楚）,篮球
